SeqNumber	rrtf_1v2.p	rrtf_1v2.d1	rrtf_1v2.d2	rrtf_1v3.p	rrtf_1v3.d1	rrtf_1v3.d2	rrtf_1v4.p	rrtf_1v4.d1	rrtf_1v4.d2	rrtf_2v3.p	rrtf_2v3.d1	rrtf_2v3.d2	rrtf_2v4.p	rrtf_2v4.d1	rrtf_2v4.d2	rrtf_3v4.p	rrtf_3v4.d1	rrtf_3v4.d2
39296	0.0230692	0.0444471	0	0.6767	0.558593	0.509492	0.676476	0.559258	0.509903	0.857814	0.549271	0.573401	0.857866	0.54926	0.573477	1	0.00256284	0.00256133
39297	0.997293	0.00308977	0.00308043	0.01931	0	0.0104884	0.00420471	0	0.0143432	0.0858825	0.00237588	0.0127787	0.00419319	0	0.0144366	0.100625	0	0.00473073
39301	0.114129	0.00301399	0	0.303821	0.156883	0.101109	0.303872	0.157506	0.101218	0.432591	0.164683	0.111122	0.432481	0.164892	0.111127	1	0	0
39302	0.247815	0.00155963	0	0.86247	0.0382043	0.0405828	0.759772	0.0395691	0.0439229	0.73896	0.0351324	0.0395429	0.641419	0.0362992	0.0426874	0.48537	0.00162182	0.00445791
39303	0.248933	0.00109777	0	0.243575	0.00531034	0.00204009	0.243343	0.00502908	0.001932	0.465203	0.00516355	0.00301244	0.46509	0.00510938	0.00298119	0.986654	0	0
39304	1	0.00309682	0	0.664537	0.153025	0.133089	0.862964	0.144809	0.137105	0.682371	0.148158	0.129976	0.880963	0.140055	0.133643	0.111616	0	0.00441898
39305	0.44333	0.0380822	0	0.48758	0.127687	0.091414	0.487603	0.127629	0.0913939	0.485585	0.114725	0.0850236	0.485735	0.114802	0.0850873	0.996904	0	0
39307	1	0	0	0.977828	0.021484	0.0210554	0.976227	0.0215242	0.0210955	0.97649	0.0215163	0.0210877	0.977467	0.0215161	0.0210875	1	0	0
39308	0.245879	0.00273393	0	0.55111	0.00509073	0.00244669	0.550804	0.00486097	0.00233442	1	0.00288184	0.00252229	0.984779	0.00278713	0.0027075	0.994686	0	0
39309	0.986431	0	0	0.726148	0.238759	0.209755	0.726224	0.236819	0.208115	0.726147	0.238629	0.209642	0.726247	0.236706	0.207967	0.985761	0	0
39310	1	0.00425356	0.00157617	0.853738	0.0809749	0.0755128	0.759175	0.0824676	0.0733268	0.846128	0.077622	0.0722476	0.750359	0.0788074	0.0698985	0.26445	0.0022603	0
39311	0.719385	0.00350903	0.00259758	0.546935	0.0430445	0.0526868	0.552012	0.0443696	0.0544476	0.524825	0.0433634	0.0530536	0.531207	0.04487	0.0549498	0.428223	0.000984471	0
39313	0.0452945	0	0.0174211	0.908172	0.0415681	0.0458013	0.908069	0.0415956	0.0458318	0.336329	0.0719464	0.0385754	0.336322	0.0719777	0.0385879	0.994802	0	0
39314	0.254494	0	0.00311701	0.640192	0.015847	0.0248187	0.640186	0.0158604	0.0248248	0.895596	0.0170791	0.0196524	0.89568	0.0170454	0.0196062	0.996534	0	0
39315	0.112039	0	0.00428984	0.813367	0.0422901	0.0460542	0.936279	0.0445702	0.0458784	0.937541	0.0472151	0.0459169	0.82008	0.0495526	0.0457924	0.271233	0.00193821	0
39317	0.67358	0.00521896	0.00277781	0.285808	0.174463	0.254151	0.315235	0.174087	0.244839	0.268608	0.169313	0.247342	0.293868	0.168782	0.239128	0.505736	0.00293379	0
39319	0.326837	0	0.00324857	0.147846	0.1552	0.285659	0.086828	0.14691	0.294009	0.179989	0.157062	0.277447	0.107554	0.148444	0.286107	0.109729	0	0.00722694
39320	1	0.00866279	0.00441117	0.792401	0.237352	0.224603	0.921678	0.235963	0.231201	0.849109	0.235806	0.226521	0.971237	0.234366	0.233149	0.273626	0.000898222	0.00382993
39322	1	0	0	0.528424	0.085388	0.111659	0.528433	0.0853939	0.111679	0.528439	0.0853783	0.111659	0.528424	0.0854701	0.111657	0.998207	0	0
39323	1	0	0	0.870794	0.170441	0.192229	0.69313	0.183833	0.244181	0.870641	0.170295	0.192153	0.693152	0.18362	0.243881	0.325089	0	0.031911
39324	1	0.0929733	0	0.0183826	1.12957	0.390307	0.575094	0.663053	0.563504	0.0500539	1.34641	0.55144	0.871476	0.640836	0.612225	0.00777534	0	0.420884
39325	0.583864	0	0.00460557	0.443784	0.0904904	0.113411	0.386488	0.0895129	0.115298	0.513185	0.0966217	0.117225	0.451357	0.0953723	0.11894	0.268289	0	0.00185685
39326	0.369489	0.00456079	0.0135477	0.0301051	0.134904	0.194537	0.0301062	0.134765	0.194233	0.0520477	0.136811	0.187919	0.0520856	0.136621	0.187636	1	0	0
39327	0.662026	0.0202582	0.0140359	0.00164693	0.226749	0.361137	0.00678885	0.22952	0.346478	0.00136532	0.215967	0.3468	0.00570716	0.21862	0.332909	0.014688	0.0121353	0.00131777
39328	0.557255	0	0.00558241	0.866177	0.251636	0.265546	0.934517	0.258305	0.251808	0.99206	0.252906	0.253779	0.809292	0.260913	0.241636	0.243559	0.0102453	0
39329	0.899854	0.012239	0.00967233	0.228255	0.186482	0.338741	0.22823	0.18679	0.339562	0.206355	0.195996	0.375171	0.20637	0.195688	0.37487	1	0	0
39331	0.993112	0.00480841	0.00486798	0.0997848	0.139757	0.274888	0.129678	0.14414	0.271891	0.104806	0.152275	0.289774	0.135676	0.156965	0.28705	0.278767	0.00533757	0
39332	0	0.0577511	0	5.74815e-09	0.0831294	0.0202984	5.74821e-09	0.0830278	0.0202781	0.87984	0.0235468	0.0223757	0.879805	0.0235876	0.0224151	1	0	0
39333	0.0958983	0.00828743	0.000541197	0.966493	0.0453472	0.0446387	1	0.0437795	0.0438549	0.695758	0.0406994	0.0467307	0.67092	0.0393853	0.0456578	0.945189	0.00140272	0.00155598
39334	0.440383	0.00270892	0.00560867	0	0.0901576	0.361453	0	0.0896619	0.357558	0	0.0964971	0.369149	0	0.0960283	0.365808	0.281873	0.00102791	0
39336	0.26089	0	0.00712944	0.502241	0.331738	0.462898	0.502232	0.332094	0.46352	0.603067	0.346177	0.446143	0.603067	0.34616	0.446087	1	0	0
39337	1	0	0.0142926	0.0105307	0.00568337	0.395561	0.0119241	0	0.407716	0.0142493	0.0125627	0.368563	0.016796	0.00708022	0.379029	0.286311	0.00412314	0
39338	1	0	0	0.25879	0.38418	0	0.25879	0.384235	0	0.258789	0.384228	0	0.25879	0.384223	0	1	0	0
39339	0.270986	0.00371959	0	0.643275	0.0343052	0.0422258	0.643293	0.0342598	0.0422083	0.510873	0.034271	0.0458293	0.510965	0.0342039	0.0457357	0.998314	0	0
39340	0.206319	0.0110362	0.00418717	0.192388	0.133702	0.198856	0.164503	0.131704	0.20056	0.0765883	0.116549	0.197973	0.0633931	0.115059	0.199841	0.279108	0	0.00186124
39341	0.502092	0.00843391	0.0197258	0.471434	0.250591	0.311834	0.358391	0.245511	0.323825	0.554144	0.263378	0.315163	0.429261	0.257975	0.327138	0.200988	0	0.00910181
39342	0.817897	0.00528968	0.00213651	0.654437	0.166519	0.194998	0.723888	0.173036	0.195795	0.666702	0.165301	0.191819	0.7368	0.171625	0.192509	0.288948	0.00346851	0
39343	0.996428	0.00233111	0.00230727	0.656489	0.00393705	0.00590259	1	0.00426758	0.00424813	0.651564	0.00519012	0.00783982	0.997797	0.00563719	0.00564358	0.240696	0.00229971	0
39344	0.473127	0.00175142	0.00936259	0.793813	0.0752708	0.0858979	0.826276	0.0781052	0.08762	0.946205	0.0718819	0.0744537	0.99167	0.0752402	0.0760231	0.432517	0.00358031	0
39346	0.997296	0	0	0.847104	0.00441102	0.00633577	0.847072	0.00441321	0.00633966	0.847152	0.00440992	0.00632929	0.84715	0.0044104	0.00632935	0.995179	0	0
39347	1	0	0	0.203176	0.0103885	0.0249461	0.316045	0.0109277	0.0223309	0.203169	0.010326	0.0248005	0.31605	0.0109253	0.0223262	0.252437	0.00407237	0
39348	0.560073	0.00174317	0.00512175	0.473865	0.0180364	0.0282934	0.47387	0.018077	0.0283427	0.626435	0.0217657	0.0293046	0.62644	0.02176	0.0292958	1	0	0
39349	0.26354	0	0.0121927	0.749483	0.0787848	0.0649889	0.749663	0.0784032	0.0646919	0.55303	0.100965	0.0713768	0.553032	0.100935	0.0713688	0.993087	0	0
39350	0.392115	0.0211329	0	0.0330427	0.0790259	0.29526	0.031154	0.0758606	0.289799	0.021769	0.078679	0.25471	0.0210197	0.0762274	0.250042	0.952067	0.00352942	0.00402202
39351	0.0999923	0	0.00229016	0.184966	0.00569438	0.0118669	0.184982	0.00569944	0.0118773	0.456484	0.00841387	0.0122788	0.456477	0.00842524	0.0122831	1	0	0
39352	0.230544	0.00118766	0.00432845	0.695884	0.0106159	0.0125255	0.114105	0.0099071	0.0176665	0.890098	0.0142849	0.0135237	0.27491	0.0120692	0.0185865	0.00201244	0	0.0050287
39353	0.256957	0.001898	0	0.626152	0.0206856	0.0162429	0.625999	0.0206536	0.0162177	0.792724	0.0188585	0.0165024	0.792844	0.0188518	0.0164963	0.98907	0	0
39355	1	0	0	0.803053	0.0105095	0.00891537	0.801401	0.0107079	0.00908826	0.801419	0.0106911	0.00907147	0.801535	0.0106391	0.00902868	1	0	0
39356	0.244498	0.00351426	0	0.00983354	0.0176113	0	0.00983345	0.0176309	0	0.021367	0.0145975	0	0.0213669	0.014599	0	0.996141	0	0
39357	0.673468	0.0203606	0.0112405	0.734129	0.383612	0.349228	0.733887	0.384047	0.349463	0.847948	0.351923	0.334424	0.847946	0.351921	0.334422	0.995787	0	0
39358	1	0	0	0.117933	0.0391635	0.0946728	0.117948	0.039113	0.0945145	0.117942	0.039138	0.094577	0.117948	0.0391096	0.0945047	1	0	0
39359	0.386839	0.0101486	0.00403985	0.00261005	0.134598	0.274254	0.00274292	0.132177	0.265079	0.00139756	0.127889	0.266668	0.00146005	0.126093	0.259213	0.902876	0.00253256	0.00200163
39360	1	0	0	0.789772	0.107405	0.0631672	0.788211	0.109786	0.0629675	0.788762	0.10927	0.0626721	0.788873	0.109094	0.0626455	0.975079	0	0
39361	0.0585278	0	0.00429036	4.32421e-12	0.147615	0.406754	4.32432e-12	0.147392	0.405915	1.72051e-11	0.152022	0.403915	1.7205e-11	0.152022	0.403917	1	0	0
39362	0.650807	0.0121344	0.00398956	0.764311	0.185371	0.177508	0.744806	0.185907	0.177227	0.907409	0.186695	0.183486	0.888775	0.187446	0.183476	0.984057	0.00206718	0.00202671
39364	0.289796	0.00715645	0.00161579	0.028625	0.126657	0.270668	0.0286242	0.12668	0.270904	0.0166717	0.124276	0.279888	0.0166722	0.12425	0.27972	1	0	0
39366	0.289436	0.0095151	0.00211269	0.0136304	0.160692	0.0684575	0.0136299	0.160963	0.0685552	0.0326735	0.158149	0.0785007	0.0326725	0.158242	0.0785467	1	0	0
39367	1	0	0	0.26004	0	0.0045523	0.110988	0	0.00898613	0.260051	0	0.00455183	0.110987	0	0.00898731	0.259987	0	0.00448586
39368	0.37805	0.0203736	0.000451346	0.359749	0.146045	0.173864	0.362746	0.146201	0.173935	0.345579	0.148443	0.177791	0.347693	0.148526	0.177734	0.985365	0.00147392	0.00143631
39369	0.378763	0.00471495	0.041486	0.665895	0.40963	0.366536	0.6157	0.407394	0.357848	0.439747	0.453914	0.366331	0.399683	0.451641	0.357024	0.478266	0.00497401	0
39371	0.306597	0	0.0365666	0.230993	0.0956914	0.232889	0.230998	0.0955527	0.232244	0.363983	0.108903	0.220074	0.363989	0.108869	0.220014	0.999232	0	0
39372	0.254424	0	0.00174901	0.403661	0.0246626	0.0173575	0.403638	0.0246566	0.0173554	0.311173	0.0260765	0.0171316	0.311157	0.0260647	0.017121	1	0	0
39373	1	0.00500043	0	0.298582	0.0683192	0.136198	0.298585	0.0683488	0.136054	0.240289	0.0675496	0.148203	0.240287	0.0675548	0.148226	0.999283	0	0
39374	0.0454586	0.00507408	0	0.361093	0.0273313	0.0185401	0.360987	0.0274591	0.018619	0.7397	0.022984	0.0196986	0.739702	0.0229793	0.0196938	1	0	0
39375	0.0593262	0.00328233	0.0255971	0.710905	0.239316	0.221925	0.901533	0.23393	0.228138	0.364111	0.275669	0.228089	0.507806	0.269467	0.234802	0.0599286	0	0.0054574
39376	0.512062	0.0171253	0.00531387	0.000113298	0.146949	0.36179	0.000113298	0.146947	0.361773	5.48352e-05	0.135442	0.342821	5.48352e-05	0.135442	0.342839	1	0	0
39377	0.957478	0.00348223	0.00380943	0.308879	0.0794206	0.123096	0.392566	0.0819891	0.119923	0.316287	0.0761884	0.120201	0.404691	0.0789558	0.116917	0.255787	0.0034719	0
39378	0.254673	0	0.00215482	0.0183806	0.0221727	0.0542973	0.0284097	0.0226985	0.0525083	0.0316943	0.0240574	0.0533413	0.0474444	0.0247165	0.051876	0.585182	0.00442926	0.00224685
39379	0.108942	0	0.00439683	0.644227	0.0621289	0.0720722	0.644235	0.0621194	0.072056	0.848115	0.067684	0.0718719	0.848171	0.067673	0.0718315	0.993462	0	0
39380	0.240046	0.00130332	0	0.266306	0.0196414	0.0337787	0.209318	0.0198661	0.0364722	0.143114	0.016721	0.0357057	0.107632	0.0168064	0.0384735	0.25697	0	0.0014209
39381	0.863331	0.00482271	0.00341124	0.189894	0.195181	0.356098	0.189894	0.195157	0.356023	0.177258	0.204319	0.367986	0.177255	0.204357	0.368052	0.996407	0	0
39382	0.0063381	0.0157434	0	0.658823	0.128972	0.141437	0.73364	0.130109	0.139704	0.243896	0.116752	0.149345	0.287712	0.117944	0.147665	0.134094	0.00148032	0
39384	0.621926	0.0107404	0.00343581	0.172064	0.109403	0.178605	0.172061	0.109449	0.178707	0.156358	0.111494	0.186211	0.156358	0.111506	0.186219	1	0	0
39385	1	0	0	0.376424	0.0131866	0.023576	0.376438	0.0132317	0.0236547	0.376458	0.0132091	0.0236135	0.376433	0.0132466	0.0236811	0.987095	0	0
39386	1	0	0	0.208916	0.0649201	0.161787	0.208917	0.0647915	0.16124	0.208915	0.0648171	0.161331	0.208915	0.0648131	0.161329	1	0	0
39387	0.890384	0.00930593	0.0103131	0.0631638	0.113936	0.175113	0.0608362	0.111505	0.172594	0.0635281	0.115367	0.178969	0.063072	0.114199	0.177126	1	0.00136208	0.00153128
39388	0.400203	0	0.00398439	0.0674779	0.20763	0.351925	0.0669282	0.210946	0.355206	0.0802092	0.214226	0.353211	0.0794213	0.218001	0.358554	0.83718	0.002585	0.00428912
39389	0.247149	0.001016	0	0.489067	0.037484	0.04604	0.48904	0.037492	0.0460574	0.400843	0.0361953	0.0467217	0.400824	0.0362182	0.046732	0.995764	0	0
39390	1	0	0	0.317543	0.00868185	0.0176062	0.317471	0.00847971	0.0171933	0.317528	0.00846308	0.0171594	0.317527	0.00846393	0.0171611	1	0	0
39391	0.822821	0.00216391	0.00697239	0.815428	0.142879	0.153209	0.874159	0.143089	0.149868	0.779238	0.13944	0.151433	0.835693	0.139566	0.148171	0.289982	0.00174831	0
39392	0.46905	0.136187	0	0.369912	0.603408	0.202995	0.290445	1.21244	0	0.506418	0.562278	0.316993	0.5315	0.724616	0.342054	0.495239	0	0.0150931
39393	0.786936	0.00576284	0.00850408	0.709088	0.106189	0.122031	0.709144	0.106128	0.121901	0.804724	0.113746	0.124725	0.804722	0.113749	0.124728	1	0	0
39394	0.278169	0.00598093	0	0.986918	0.0453702	0.0460971	0.986448	0.045375	0.0460949	0.793559	0.0440933	0.0553051	0.793584	0.0440896	0.0552969	1	0	0
39395	0.557682	0.00849026	0	0.826721	0.133753	0.141273	0.760635	0.131119	0.141468	0.762247	0.140172	0.151312	0.697608	0.137355	0.151587	0.278403	0	0.00178262
39397	0.871433	0.011973	0.0148612	0.550767	0.0953153	0.118794	0.550769	0.0953144	0.118805	0.583236	0.0963949	0.117046	0.583237	0.0964072	0.117074	1	0	0
39398	0.259912	0	0.00167235	0.187778	0.0169697	0.0359147	0.187809	0.0170242	0.0360279	0.272746	0.0198219	0.0363091	0.272722	0.0198453	0.0362971	1	0	0
39399	0.998765	0	0	0.668438	0.0337493	0.0408456	0.668437	0.0337729	0.0408769	0.668514	0.0337792	0.0408886	0.668457	0.033766	0.0408632	0.990828	0	0
39400	0.257402	0	0.00361776	0.346187	0.129284	0.096133	0.346189	0.129295	0.0961189	0.279591	0.133122	0.0950191	0.279596	0.133106	0.0950248	1	0	0
39401	0.92973	0.0118757	0.013231	0.195683	0.178336	0.224275	0.226013	0.178906	0.221686	0.209594	0.177926	0.221081	0.241459	0.178743	0.218862	0.531608	0.00248	0
39404	0.550505	0.0103293	0.00425074	0.851027	0.138037	0.127092	0.850975	0.138049	0.127128	0.976197	0.120942	0.119129	0.975784	0.120943	0.119182	0.997926	0	0
39405	0.245434	0	0.0033417	0.166888	0.0225788	0.0490779	0.166883	0.0225896	0.049102	0.283015	0.0267066	0.0472706	0.283013	0.0267073	0.047272	1	0	0
39406	0.243841	0.00487504	0	0.365603	0.0832432	0.0546041	0.365683	0.0831513	0.0545332	0.486338	0.0790325	0.0565911	0.486336	0.0789078	0.0565002	0.989438	0	0
39408	1	0.00477713	0.00477846	0.937725	0.0539277	0.0572498	0.937518	0.0539573	0.0572606	0.937531	0.0539577	0.0572685	0.937523	0.0539579	0.0572633	0.991633	0	0
39409	0.686524	0.00985302	0.00457579	0.976437	0.0728063	0.0720636	0.974463	0.0728634	0.0721213	0.895818	0.0671778	0.0700711	0.896858	0.0670962	0.0699939	0.998524	0	0
39410	0.278424	0	0.0024992	0.712179	0.0765276	0.066256	0.597701	0.0781918	0.0633429	0.600013	0.077432	0.0628172	0.491721	0.0791176	0.0597494	0.273286	0.00263879	0
39411	0.670382	0.00171023	0.00855398	0.534573	0.185269	0.152401	0.534557	0.185077	0.152285	0.521471	0.179377	0.14702	0.521495	0.179387	0.147109	1	0	0
39412	0.537747	0.00606109	0.00233958	0.653469	0.0415296	0.0508391	0.653475	0.041574	0.0508916	0.498751	0.0358358	0.0495151	0.498763	0.0358402	0.0495145	1	0	0
39413	0.253697	0	0.00326411	0.0796171	0.0708172	0.124698	0.0796158	0.0707907	0.124652	0.111487	0.0739269	0.122405	0.111495	0.0739319	0.122269	0.999314	0	0
39414	1	0	0	0.474823	0.0334691	0.0171138	0.474822	0.033468	0.0171235	0.474823	0.0334676	0.0171192	0.474822	0.033469	0.0171208	0.996468	0	0
39415	0.277377	0.0141979	0	0.713412	0.178445	0.228841	0.879076	0.18701	0.206726	0.523826	0.134044	0.218948	0.676861	0.144929	0.197223	0.332228	0.0119309	0
39416	0.427921	0.00863868	0	0.00741364	0.108053	0.0309161	0.0150522	0.103023	0.0357457	0.0121101	0.104342	0.0290733	0.0243295	0.0990025	0.0343571	0.249031	0	0.00287044
39418	0.318708	0.00174654	0.00537239	0.0535408	0.0457151	0.0808391	0.0535404	0.0457174	0.0808396	0.0928793	0.0484731	0.079673	0.0928808	0.0484749	0.0796715	0.998349	0	0
39419	0.427476	0.0535051	0	0.041617	0.0549691	0.108189	0.0560474	0.0536859	0.101722	0.03833	0.0567618	0.113602	0.0518077	0.0554956	0.106918	0.271047	0.00263744	0
39420	0.943859	0.0179622	0	0.401308	0.204596	0.0961842	0.401318	0.204117	0.0962769	0.539026	0.158422	0.0913234	0.539047	0.158312	0.0912284	1	0	0
39423	0.245571	0	0.00296757	0.115846	0.0257698	0.0495794	0.115833	0.0259174	0.0498749	0.176703	0.0310499	0.0535902	0.176705	0.0310502	0.0535915	0.992739	0	0
39424	0.252291	0	0.00214803	0.0136896	0.0800344	0.0346814	0.0136897	0.0800057	0.0346706	0.00965837	0.0855285	0.0358191	0.00965826	0.0855186	0.0358181	1	0	0
39425	0.563637	0.00198693	0.00471739	0.137636	0.111535	0.148365	0.137604	0.111689	0.148555	0.163911	0.113888	0.14918	0.16393	0.113877	0.149173	1	0	0
39426	0.549826	0.00737865	0.00312794	0.000898244	0.0739959	0.173259	0.000415739	0.0746583	0.18322	0.000624951	0.0728913	0.175175	0.000283159	0.0735177	0.185153	0.305028	0.0022448	0.00827647
39427	0.556438	0.0160645	0	0.426441	0.162637	0.194193	0.481901	0.164171	0.192237	0.536307	0.175468	0.201313	0.598448	0.177074	0.199222	0.273266	0.00176136	0
39428	0.462462	0.00343393	0.0109911	0.561402	0.244193	0.191299	0.561403	0.244134	0.191283	0.43909	0.241086	0.177206	0.439004	0.241635	0.177501	0.989914	0	0
39429	0.103444	0	0.00401949	0.523246	0.0254056	0.0183686	0.523352	0.0253319	0.0183141	0.287776	0.0268999	0.0154227	0.287782	0.0268066	0.015364	0.987688	0	0
39430	0.248703	0	0.0316242	0.990671	0.0721639	0.0712969	0.990676	0.072184	0.0712888	0.641316	0.118642	0.0765718	0.641316	0.118642	0.0765718	0.999898	0	0
39431	0.999652	0	0	0.504629	0.0291129	0.0410356	0.50464	0.0290596	0.0409672	0.504638	0.029067	0.0409773	0.504657	0.0290407	0.0409429	1	0	0
39432	0.963769	0.00923649	0.00838341	0.100565	0.0463003	0.385429	0.100561	0.0458826	0.386654	0.110985	0.0544619	0.428487	0.110985	0.0544635	0.42848	0.999688	0	0
39433	1	0	0	0.177208	0.000539913	0.000124803	0.174548	0.000570679	0.000132085	0.173506	0.00055833	0.000129218	0.177267	0.00057394	0.000132865	1	0	0
39434	0.252435	0.0038024	0	0.731973	0.0737272	0.0871964	0.432566	0.0609696	0.086062	0.600013	0.0730572	0.0938095	0.339094	0.0607229	0.0916679	0.134707	0	0.0146688
39435	0.249594	0.00453278	0	0.25591	0.0672731	0.03615	0.427545	0.0653114	0.0422092	0.359454	0.0632495	0.0375991	0.572511	0.0613809	0.044344	0.255247	0	0.00700324
39437	0.119164	0.000100834	0.0207945	0.0513736	0.295704	0.504306	0.0471952	0.291488	0.504496	0.090377	0.324665	0.520607	0.083968	0.320484	0.52146	0.816015	0.00521423	0
39438	0.996865	0.00260803	0.00258456	0.354843	0.041315	0.0625671	0.764459	0.0464974	0.040261	0.345353	0.0409787	0.0627942	0.754497	0.0469924	0.0403363	0.013678	0.0187358	0
39439	0.107981	0	0.00505062	0.68883	0.0311797	0.0256707	0.688907	0.0313138	0.0257814	0.465573	0.0331365	0.0221594	0.465578	0.0331909	0.0221977	1	0	0
39440	1	0	0	0.247571	0	0.00682287	0.247567	0	0.00681665	0.247528	0	0.00692669	0.24749	0	0.00680507	1	0	0
39441	1	0	0	0.696045	0.00352345	0.00415279	0.6959	0.00352279	0.0041517	0.695859	0.00351583	0.00414381	0.695951	0.00352562	0.00415539	1	0	0
39443	1	0	0	0.242054	0	0.0146143	0.242061	0	0.0146212	0.242059	0	0.014632	0.242059	0	0.0146313	1	0	0
39444	1	0	0	0.787122	0.00723908	0.00856423	0.787052	0.00720698	0.00851275	0.786879	0.00716496	0.00847708	0.786838	0.00714632	0.00845424	1	0	0
39445	0.998478	0.00358787	0.00358809	0.165854	0.157509	0.334556	0.162218	0.152222	0.292511	0.16585	0.157573	0.334126	0.162218	0.152222	0.292504	0.757121	0.0050103	0
39446	1	0	0	0.172023	0.06198	0.026912	0.172021	0.0620422	0.026943	0.172022	0.0619484	0.0268961	0.172025	0.0618835	0.0268705	1	0	0
39448	0.00623647	0.0176909	0	0.405085	0.164246	0.323524	0.40516	0.164649	0.32266	0.382568	0.172909	0.36938	0.382402	0.172974	0.370131	1	0	0
39451	0.124359	0	0.0165257	0.624004	0.115847	0.0660041	0.623908	0.116057	0.0663613	0.136258	0.160015	0.0344906	0.136257	0.159994	0.0344355	0.996947	0	0
39452	0.0712513	0.0216025	0	0.580378	0.12916	0.218351	0.579683	0.128147	0.220228	0.277615	0.0611915	0.268817	0.277615	0.0615934	0.267943	1	0	0
39453	0.99364	0	0	0.381655	0.0186957	0.0327683	0.381684	0.0186883	0.0327623	0.381721	0.0186788	0.0327392	0.381625	0.0188233	0.0329942	1	0	0
39454	1	0	0	0.164784	0.072266	0.126894	0.218795	0.0737568	0.122019	0.164784	0.0722951	0.126891	0.218792	0.0737832	0.122084	0.272946	0.00433114	0
39455	0.998734	0	0	0.422306	0.0994815	0.134167	0.422311	0.0993617	0.134007	0.42231	0.0994316	0.134151	0.422301	0.0993635	0.134011	1	0	0
39456	0.259285	0	0.00462341	0.49639	0.0730551	0.0525523	0.496399	0.0729455	0.0524869	0.375742	0.0840362	0.0552813	0.375755	0.0838387	0.0551567	1	0	0
39457	0.422816	0.024457	0.0124937	0.216811	0.269675	0.374962	0.191659	0.272568	0.385688	0.130758	0.267044	0.405976	0.113785	0.269747	0.417509	0.308629	0	0.00334583
39458	0.998692	0	0	0.447246	0.0504877	0.0307102	0.612767	0.043983	0.0311941	0.447254	0.0503488	0.030663	0.612737	0.0440073	0.0312064	0.266898	0	0.00632189
39459	0.223144	0.0318115	0	0.720621	0.485408	0.440089	0.743949	0.485581	0.443406	0.942435	0.477887	0.468675	0.967827	0.478672	0.473634	0.594569	0.0131892	0
39461	0.415598	1.65276e-05	0.0057933	0.000132599	0.0581598	0.172429	0.000225314	0.0615621	0.175004	0.000175808	0.0572803	0.162659	0.000298863	0.0608099	0.165711	0.574465	0.0040487	0
39462	0.254867	0.00188471	0	0.608448	0.0359096	0.0450621	0.387014	0.0286581	0.0406253	0.506817	0.0356074	0.0473632	0.308779	0.0284104	0.0424676	0.49819	0.00182058	0.00655224
39463	1	0	0	0.500928	0.108032	0.0811392	0.500915	0.108013	0.0811171	0.501007	0.107865	0.0810268	0.500947	0.108013	0.0811169	1	0	0
39464	0.245742	0	0.00125145	0.0544062	0.00833805	0.0202955	0.0544012	0.00834852	0.0203225	0.0966972	0.00957369	0.0200545	0.0966993	0.00957843	0.0200848	0.990924	0	0
39465	0.47078	0.0103416	0	0.241368	0.0512546	0.0756682	0	0.107487	1.00968	0.270926	0.0518884	0.0763597	0	0.110907	1.07212	0	0.082078	0.984272
