seq_number	prob	query_distance	test_distance	mam_distance	ln_diff	distinct_sites	total_sites	ave_percent_identity	overall_percent_identity	min_undist	max_undist	ave_undist
13818	0.345378	0.0423409	0.0295387	0.0980135	0.890367	81	906	93.9293598233996	91.280353200883	0.04083885	0.07284768	0.0607064
13819	0.162681	0.0559414	0.0991359	0.172382	1.94913	76	258	82.5581395348837	75.1937984496124	0.13565892	0.20542635	0.174418603333333
13820	0.477619	0.0133282	0.00828169	0.0583434	0.504296	52	530	95.0943396226415	92.8301886792453	0.02075472	0.06415094	0.0490566033333333
13821	0.497305	0.217671	0.319425	0.598633	0.460683	65	114	66.0818713450292	57.0175438596491	0.28070176	0.37719297	0.339181283333333
13822	0.254611	0.0594767	0.0873603	0.216657	1.29782	139	453	75.6438557763061	67.7704194260486	0.17880794	0.28256071	0.243561436666667
13823	0.0373535	0.171274	0.330066	0.548404	4.33422	155	247	53.9811066126856	41.7004048582996	0.37651822	0.52631581	0.460188946666667
13824	0.391704	0.07333	0.0979758	0.409819	0.733647	181	667	75.312343828086	66.7166416791604	0.14242879	0.30284858	0.24687656
13825	0.000426727	0.134896	0.217733	0.496371	12.4114	456	1584	64.3728956228956	51.8939393939394	0.25946969	0.41982323	0.35627104
13826	0.728566	0.133083	0.147183	0.329887	0.120432	166	469	73.134328358209	65.2452025586354	0.22601280	0.29211086	0.268656713333333
13827	0.554919	0.0846017	0.110832	0.147143	0.348579	57	230	87.536231884058	82.6086956521739	0.11304348	0.13478261	0.12463768
13828	0.00945375	0.118636	0.0592085	0.454464	6.73503	239	861	71.7770034843206	61.0917537746806	0.15331011	0.36004645	0.282229966666667
13829	0.0423371	0	0.00801395	0.0221401	4.12168	30	352	97.9166666666667	96.875	0.00852273	0.03125000	0.0208333333333333
13830	0.772594	0.0649191	0.0697239	0.193844	0.0835115	164	1090	85.0764525993884	79.7247706422018	0.10458715	0.17247707	0.149235473333333
13831	0.0986699	0.0290235	0.0732676	0.152831	2.72691	63	281	86.8327402135231	81.8505338078292	0.08540925	0.16725978	0.131672593333333
13832	0.702833	0.0983097	0.111994	0.389571	0.145542	135	752	85.3280141843972	79.7872340425532	0.09042553	0.17952128	0.146719856666667
13833	0.48759	0.0323158	0.0426713	0.0934572	0.481839	77	590	91.8079096045198	88.8135593220339	0.05762712	0.09830508	0.0819209033333333
13834	4.32002e-05	0.0886345	0.0902887	0.437953	16.7253	196	681	71.0230053842389	59.6182085168869	0.15712188	0.35829663	0.28976995
13835	0.0855547	0.164626	0.100946	0.186232	2.95609	113	336	77.5793650793651	69.3452380952381	0.21130952	0.24702381	0.22420635
13836	0.334933	0.067721	0.0984336	0.171412	0.929731	83	272	81.0049019607843	73.5294117647059	0.15073529	0.21691176	0.189950976666667
13837	0.365465	0.0129017	0.00670123	0.0562543	0.819028	48	556	95.5635491606715	93.5251798561151	0.01798561	0.05935252	0.04436451
13838	0.419258	0.0848832	0.130997	0.349511	0.652394	74	157	73.4607218683652	63.6942675159236	0.17834395	0.31847134	0.26539278
13839	0.195015	0.0850399	0.118322	0.319431	1.67932	188	798	77.6942355889724	69.6741854636591	0.15538847	0.25939849	0.223057646666667
13840	0.271346	0.00193062	0.010472	0.152197	1.20993	50	277	88.8086642599278	83.3935018050541	0.01444043	0.16606498	0.111913353333333
13841	0.943706	0.149165	0.146397	0.646059	0.00498611	253	574	59.9303135888502	47.5609756097561	0.25087109	0.47735190	0.400696863333333
13842	0.829668	0.0651851	0.0719518	0.139186	0.0462795	64	218	84.4036697247707	78.8990825688073	0.12385321	0.17431192	0.155963303333333
13843	0.870553	0.0563254	0.0522351	0.104577	0.0265548	57	218	86.5443425076453	81.1926605504587	0.10091743	0.16055046	0.134556576666667
13844	0.290357	0.137128	0.196929	0.55516	1.11797	151	357	67.8804855275444	57.4229691876751	0.23249300	0.37254903	0.321195153333333
13845	0.851454	0.0358083	0.0332367	0.166535	0.0350676	110	753	87.3395307658256	82.4701195219124	0.06507304	0.15803453	0.126604693333333
13846	0.972891	0.0391418	0.0395775	0.0908041	0.00115485	100	918	92.483660130719	89.5424836601307	0.05555556	0.08605664	0.0751634
13847	0.297334	0.0192808	0.0578482	0.128837	1.08611	36	113	89.0855457227139	84.9557522123894	0.07079646	0.14159292	0.109144543333333
13848	0.154111	0.0795727	0.0448116	0.279294	2.03108	99	466	81.6881258941345	74.892703862661	0.09871244	0.22961374	0.18311874
13849	0.243227	0.0141893	0.0252935	0.102169	1.36179	79	682	92.0821114369501	88.5630498533724	0.03665689	0.10410557	0.0791788833333333
13850	0.864122	0.102631	0.0937684	0.796217	0.0292853	154	372	65.3225806451613	52.6881720430108	0.15053764	0.44892472	0.34677419
13851	0.600867	0.042285	0.0327673	0.136846	0.27369	64	641	93.4477379095164	90.6396255850234	0.03900156	0.08112325	0.0655226233333333
13852	0.735177	0.0641554	0.0748789	0.277126	0.114411	91	298	79.8657718120805	72.4832214765101	0.12080537	0.24496645	0.201342286666667
13853	0.253257	0.289717	0.354801	0.633298	1.30525	334	650	51.7948717948718	38.6153846153846	0.42153847	0.52307695	0.482051293333333
13854	0.288219	0.053186	0.0731366	0.216642	1.12792	152	777	84.2556842556843	78.3783783783784	0.10038610	0.19176319	0.157443156666667
13855	0.00449807	0	0.0363861	0.0239321	8.07094	29	152	95.6140350877193	93.4210526315789	0.02631579	0.06578948	0.04385965
13856	0.018709	0.138678	0.285311	0.734786	5.52851	185	432	62.962962962963	50.9259259259259	0.25000000	0.44444445	0.37037037
13857	0.232334	0.0749784	0.109671	0.217048	1.42651	101	309	76.1596548004315	66.0194174757282	0.17799352	0.27831715	0.238403453333333
13858	0.0565871	0.11558	0.273715	0.675642	3.63469	192	492	66.6666666666667	55.4878048780488	0.22967480	0.40243903	0.33333334
13859	0.35953	0.14824	0.196863	0.417249	0.839534	141	320	66.4583333333333	56.25	0.25937501	0.37500000	0.335416666666667
13860	0.715766	0.103252	0.120087	0.168913	0.132586	63	166	79.718875502008	71.6867469879518	0.18072289	0.21686748	0.202811246666667
13861	0.464599	0.113783	0.0973621	0.572083	0.534793	348	1260	67.0634920634921	55.2380952380952	0.18095239	0.40396824	0.32936508
13862	0.0492736	0.0422235	0.00374544	0.129058	3.86601	41	173	90.5587668593449	86.1271676300578	0.04046243	0.13294798	0.0944123333333333
13863	0.568351	0.085237	0.104533	0.334081	0.325449	125	354	73.9171374764595	64.1242937853107	0.16384181	0.31073445	0.260828623333333
13864	0.518136	0.0327785	0.0217678	0.126796	0.417602	53	255	88.7581699346405	83.921568627451	0.05490196	0.14509805	0.112418306666667
13865	1.87426e-06	0.338457	0.294136	0.837664	22.7198	268	584	57.7054794520548	44.8630136986301	0.32363012	0.47945204	0.4229452
13866	0.337627	0.210741	0.289628	0.535067	0.91942	119	197	57.3604060913706	43.6548223350254	0.37055838	0.46700507	0.42639594
13867	1	0.00398317	0.0026348	0.0132272	-3.58254	25	609	99.3979200875753	99.1789819376026	0.00328407	0.00821018	0.00602079666666667
13868	0.890616	0.057438	0.0610584	0.15291	0.018913	63	237	84.3881856540084	78.0590717299578	0.10970464	0.18565401	0.156118143333333
13869	0.131345	0	0.0187423	0.384276	2.27653	53	250	90.4	85.6	0.01200000	0.14399999	0.0959999966666667
13870	0.0836884	0.0415337	0.0870676	0.109275	2.99177	68	296	87.1621621621622	82.4324324324324	0.11148649	0.14864865	0.12837838
13871	0.515667	0.0419273	0.0277788	0.107841	0.422552	45	173	88.6319845857418	83.2369942196532	0.06936416	0.13872832	0.113680153333333
13872	0.261213	0.120434	0.169725	0.512882	1.26232	171	555	72.7327327327327	63.963963963964	0.17657657	0.32252252	0.272672666666667
13873	0.133472	0.0379198	0.0873252	0.237945	2.25165	71	218	81.8042813455658	74.3119266055046	0.10550459	0.22935779	0.181957183333333
13874	1	0.124012	0.122216	0.466346	-6.12372	139	173	37.9576107899807	21.3872832369942	0.46820810	0.69942194	0.62042388
13875	0.166704	0.00627901	0.0183778	0.0157605	1.91234	33	284	96.9483568075117	95.4225352112676	0.02464789	0.03873239	0.03051643
13876	0.857849	0.0631884	0.0732246	0.361971	0.0320814	53	366	91.6211293260474	88.5245901639344	0.04098361	0.10655738	0.08378871
13877	0.000368768	0.137942	0.416336	0.325037	12.6841	127	490	81.2244897959184	76.1224489795918	0.17346939	0.20816326	0.1877551
13878	0.426747	0.0448709	0.055227	0.316226	0.63166	235	1396	77.7698185291308	68.9111747851003	0.10673352	0.28366762	0.222301816666667
13879	0.830299	0.0201215	0.0177665	0.074604	0.0459325	54	380	92.8947368421053	89.4736842105263	0.03684210	0.08947369	0.07105263
13880	0.933488	0.0761498	0.0715774	0.20025	0.00696502	42	95	81.4035087719298	74.7368421052632	0.12631579	0.22105263	0.185964913333333
13881	0.0766169	0.172383	0.246733	0.595695	3.13524	142	337	66.4688427299703	54.5994065281899	0.24629080	0.39465874	0.33531157
13882	0.681288	0.0275594	0.0335448	0.109814	0.168679	73	391	90.0255754475703	85.4219948849105	0.05626598	0.12276215	0.0997442466666667
13883	0.222228	0.123458	0.169914	0.33689	1.48993	160	466	72.6752503576538	63.3047210300429	0.21459228	0.31115881	0.273247503333333
13884	0.99951	0	0	0.0309584	3.7689e-07	23	109	98.1651376146789	97.2477064220184	0.00000000	0.02752294	0.0183486266666667
13885	0.568589	0.0571796	0.0784721	0.0965924	0.32505	42	125	86.4	80	0.12000000	0.15200000	0.136000003333333
13886	0.575929	0.061987	0.0439032	0.171009	0.312863	62	87	57.8544061302682	44.8275862068966	0.31034482	0.49425286	0.42145593
13887	0.440746	0.0790261	0.078181	0.27768	0.59434	56	180	83.5185185185185	76.6666666666667	0.10000000	0.20000000	0.164814816666667
13888	0.0994091	0	0.0124548	0.0255773	2.715	25	761	99.4743758212878	99.2115637319317	0.00262812	0.00788436	0.00525624
13889	0.527242	0.0944477	0.0738674	0.350569	0.399704	125	387	75.6244616709733	66.4082687338501	0.14211886	0.30490956	0.243755376666667
13890	0.763767	0.045027	0.0516904	0.131457	0.0903226	65	251	85.7901726427623	78.8844621513944	0.09561753	0.16733068	0.142098276666667
13891	0.47124	0.128367	0.149248	0.595123	0.519066	430	919	48.6035545883206	32.8618063112078	0.35473341	0.59847659	0.513964456666667
13892	0.198091	0.190311	0.106904	1.28842	1.65639	247	671	61.1525086934923	47.6900149031297	0.18628912	0.49329358	0.388474906666667
13893	0.430724	0.0211177	0.0329811	0.105661	0.62087	57	306	90.1960784313726	85.6209150326797	0.05228758	0.12745099	0.09803922
13894	0.599909	0.0119884	0.0156677	0.0769001	0.275133	74	801	93.799417394923	91.0112359550562	0.02621723	0.08114856	0.0620058266666667
13895	0.238855	0.0026186	0	0	1.38734	21	377	99.8231653404067	99.7347480106101	0.00000000	0.00265252	0.00176834666666667
13896	0.11952	0.144606	0.0724034	0.192573	2.4236	65	287	88.0371660859466	83.2752613240418	0.10452962	0.13588850	0.11962834
13897	0.690198	0.0340505	0.0276469	0.233008	0.158871	93	584	89.2123287671233	84.5890410958904	0.04109589	0.14212328	0.10787671
13898	0.0762116	0.0900457	0.171473	0.256639	3.1439	86	413	86.9249394673123	81.3559322033898	0.09927361	0.15496369	0.13075061
13899	0.0247935	0.0575091	0.161723	0.626338	5.03825	147	342	66.8615984405458	54.9707602339181	0.18128654	0.42105263	0.33138401
13900	0.883809	0.0452351	0.0424812	0.119406	0.0213575	67	362	89.134438305709	84.2541436464088	0.07182320	0.12707183	0.10865562
13901	0.0164744	0.119669	0.0326516	0.0911558	5.75151	50	171	86.1598440545809	81.2865497076023	0.11695907	0.16959064	0.13840156
13902	0.19235	0.561664	0.942827	1.17436	1.69952	111	128	34.375	21.09375	0.64062500	0.66406250	0.65625
13903	0.0231131	0.0948313	0.154435	0.294956	5.15998	232	822	74.6958637469586	66.5450121654501	0.19708030	0.29075426	0.253041363333333
13904	0.00362476	0.00549597	0.0308737	0.106562	8.46284	70	655	92.4173027989822	89.0076335877863	0.03206107	0.10534351	0.07582697
13905	0.000184886	0.161741	0.325852	0.498984	13.9788	296	671	58.320914058619	45.4545454545455	0.35618481	0.47690016	0.416790863333333
13906	0.71599	0.0738446	0.0937278	0.241819	0.132368	45	92	78.6231884057971	69.5652173913043	0.14130434	0.26086956	0.213768113333333
13907	0.0309059	0.126893	0.0397344	0.409806	4.65818	101	247	71.6599190283401	61.5384615384615	0.16194332	0.36032388	0.283400806666667
13908	0.00804287	0.209881	0.120342	0.431675	7.0239	146	398	71.5242881072027	60.5527638190955	0.20854272	0.34170854	0.284757123333333
13909	0.578089	0.103752	0.0821867	0.300625	0.309335	102	252	74.7354497354497	65.4761904761905	0.15873016	0.30555555	0.252645506666667
13910	3.18967e-13	0.169045	1.13292	0.303282	53.0875	82	116	55.4597701149425	41.3793103448276	0.30172414	0.54310346	0.445402306666667
13911	0.0798819	0.0318578	0.056577	0.137388	3.0673	121	780	88.5897435897436	84.2307692307692	0.07435898	0.13846155	0.114102573333333
13912	0.0686808	0.116933	0.0958315	0.429308	3.31427	132	690	85.4589371980676	80.2898550724638	0.09275363	0.17246377	0.14541063
13913	0.300333	0.0856541	0.1147	0.267616	1.07271	133	505	77.4917491749175	68.5148514851485	0.15445544	0.26534653	0.225082503333333
13914	0.461745	0.0312745	0.0460406	0.212739	0.541662	91	427	84.8555815768931	78.4543325526932	0.07025761	0.19906323	0.151444183333333
13915	0.903234	0.0318129	0.0332555	0.107319	0.0147809	95	708	90.3483992467043	86.1581920903955	0.05932203	0.11581921	0.0965160066666667
13916	0.00112294	0.0677394	0.299894	0.576654	10.613	110	219	65.6012176560122	52.5114155251142	0.24657534	0.43378997	0.343987826666667
13917	0.146758	0.0216216	0.064193	0.318474	2.10563	98	290	78.2758620689655	69.6551724137931	0.10000000	0.28275862	0.217241376666667
13918	0.842439	0.0577485	0.0556071	0.145551	0.0395112	197	1826	89.1566265060241	84.5564074479737	0.07502738	0.12541074	0.108433736666667
13919	0.232743	0.0243788	0.0146286	0.164397	1.42402	137	1129	88.8396811337467	84.0566873339238	0.03897254	0.14968999	0.111603186666667
13920	0.178411	0.0907935	0.182648	0.182641	1.81081	46	97	78.0068728522337	69.0721649484536	0.19587629	0.25773194	0.219931263333333
13921	0.390148	0.163002	0.245598	0.427279	0.738479	64	105	62.5396825396825	49.5238095238095	0.31428573	0.42857143	0.374603183333333
13922	0.033882	0.135796	0.0962775	0.229562	4.50065	114	450	82.5185185185185	75.5555555555556	0.14222223	0.20222223	0.174814823333333
13923	0.00846677	0.0411868	0.0981503	0.214438	6.93198	116	617	86.0075634792004	80.226904376013	0.09400324	0.17990276	0.139924363333333
13924	0.644114	0.0772485	0.116639	0.487385	0.213402	46	76	70.1754385964912	57.8947368421053	0.15789473	0.36842105	0.29824561
13925	0.0505125	0.184164	0.10267	0.0838126	3.82436	73	359	87.2794800371402	81.8941504178273	0.10306407	0.14763232	0.127205203333333
13926	0.327516	0.0190618	0.0272008	0.0583462	0.958696	94	792	91.8771043771044	89.0151515151515	0.05808081	0.09848485	0.0812289566666667
13927	0.97507	0.0692562	0.0702987	0.228303	0.00097655	97	756	91.4021164021164	88.4920634920635	0.05555556	0.10449736	0.08597884
13928	0.247855	0.0102584	0.0235498	0.0809054	1.33536	51	292	91.0958904109589	86.986301369863	0.04452055	0.11643836	0.0890410966666667
13929	0.190798	0.0283289	0.00761189	0.0862615	1.71145	41	226	92.6253687315634	89.3805309734513	0.03539823	0.10176991	0.07374631
13930	0.281414	0.033939	0.0579602	0.278534	1.16025	120	515	81.747572815534	74.7572815533981	0.09126214	0.23495145	0.18252427
13931	0.900645	0.014253	0.0122215	0.252394	0.0155865	51	226	87.0206489675516	80.9734513274336	0.02212389	0.18584071	0.12979351
13932	0.364135	0.0839432	0.1067	0.184326	0.823584	126	462	79.0764790764791	70.7792207792208	0.16666667	0.23376623	0.20923521
13933	0.847989	0.0455464	0.0497594	0.074889	0.0367432	51	260	90	85.3846153846154	0.08461539	0.10769231	0.100000003333333
13934	0.643701	0.145692	0.161154	0.428084	0.213934	240	703	67.7098150782361	57.0412517780939	0.23897582	0.36984354	0.322901853333333
13935	0.00020801	0.162239	0.195166	0.792238	13.7573	395	1462	63.953488372093	51.983584131327	0.21545827	0.43365252	0.360465106666667
13936	1.08358e-13	0.29118	0.74371	0.414901	55.2099	200	357	51.3538748832866	38.655462184874	0.41736695	0.53781515	0.48646127
13937	0.013636	0.13111	0.378399	0.555149	6.08467	88	166	67.8714859437751	56.6265060240964	0.25301206	0.38554215	0.321285136666667
13938	0.755659	0.235682	0.259961	1.21134	0.0968369	282	487	47.8439425051335	32.2381930184805	0.34496921	0.60985625	0.52156057
13939	0.495353	0.0525927	0.0661915	0.233145	0.464877	127	537	79.5158286778398	71.8808193668529	0.11731844	0.25139666	0.20484172
13940	0.609043	0.104582	0.0843718	0.198266	0.261571	70	178	78.2771535580524	69.1011235955056	0.17415731	0.24157304	0.21722847
13941	0.732692	0.0473542	0.0410439	0.392708	0.116654	181	1089	81.9406183042547	75.2066115702479	0.07070707	0.23599632	0.180593813333333
13942	3.15456e-06	0.0864455	0.0677088	0.189094	21.7202	104	381	80.5774278215223	72.7034120734908	0.14435695	0.22572179	0.194225723333333
13943	0.578742	0.0321182	0.0249946	0.0975871	0.308274	71	458	90.4657933042213	86.2445414847162	0.05458515	0.11790393	0.0953420666666667
13944	0.880926	0.0564468	0.0621945	0.342707	0.0224387	66	172	75.968992248062	65.6976744186046	0.11046512	0.30813953	0.240310076666667
13945	0.0012285	0.158468	0.189743	0.243137	10.447	173	495	69.8989898989899	59.3939393939394	0.27474746	0.32727271	0.30101009
13946	1.64933e-05	0.103063	0.165655	0.397614	18.5566	112	277	71.841155234657	61.7328519855596	0.19494584	0.33935019	0.281588443333333
13947	0.0140069	0.00724051	0.0493324	0.0122105	6.03727	32	376	97.7836879432624	96.8085106382979	0.01063830	0.02925532	0.0221631233333333
13948	0.948726	0.0414487	0.040322	0.0769549	0.00413534	65	358	90.7821229050279	86.5921787709497	0.07541899	0.10055866	0.09217877
13949	0.945302	0.0228254	0.0219832	0.0851476	0.00470707	58	359	91.3649025069638	87.1866295264624	0.04735376	0.10584958	0.0863509733333333
13950	0.0493284	0.138913	0.166962	0.344522	3.86414	206	617	70.1782820097245	60.129659643436	0.24311183	0.32576984	0.29821717
13951	0.610614	0.0165625	0.0226683	0.115232	0.259282	72	472	91.6666666666667	88.135593220339	0.03601695	0.10805085	0.0833333366666667
13952	0.807789	0.0730994	0.067195	0.228588	0.059185	107	523	84.321223709369	78.0114722753346	0.09942639	0.18738049	0.156787763333333
13953	0.240064	0	0.00636243	0.0127495	1.38022	20	157	98.7261146496815	98.0891719745223	0.00636943	0.01910828	0.0127388533333333
13954	0.559105	0.00774474	0.00384198	0.0155935	0.341257	27	247	98.110661268556	97.165991902834	0.01214575	0.02429150	0.0188933866666667
13955	0.858137	0.0947898	0.0894606	0.115237	0.0319503	81	334	83.5329341317365	77.5449101796407	0.16167665	0.17065868	0.16467066
13956	0.0448306	0.0414776	0.108955	0.413427	4.025	123	397	74.6431570109152	65.4911838790932	0.12846348	0.32745591	0.253568433333333
13957	0.548679	0.0190666	0.0236656	0.0614564	0.359688	76	582	89.0607101947308	84.5360824742268	0.07044674	0.13230240	0.1093929
13958	0.114795	0.134999	0.0602311	0.307705	2.48693	69	143	73.8927738927739	62.9370629370629	0.17482518	0.32167831	0.261072253333333
13959	0.798878	0.246877	0.286489	0.730551	0.0649228	49	69	56.0386473429952	42.0289855072464	0.33333334	0.49275362	0.439613526666667
13960	0.776682	0.03137	0.0365038	0.21996	0.0804547	84	386	85.6649395509499	79.5336787564767	0.05958549	0.18652850	0.143350603333333
13961	0.696352	0.0714428	0.0655044	0.210817	0.152295	202	1056	82.5126262626263	75.4734848484848	0.11363637	0.20738636	0.174873736666667
13962	0.0164148	0	0.0151756	0.047333	5.75789	45	729	97.5308641975309	96.4334705075446	0.00960219	0.03566530	0.0246913566666667
